customer_id,first_name,last_name,email,signup_date,country,city,acquisition_channel
2351,James,Hernandez,james.hernandez@outlook.com,2025-05-10,United States,Chicago,organic_search
2352,Heather,Hernandez,heather.hernandez@yahoo.com,2023-08-11,United States,Seattle,social_media
2353,Carolyn,Hernandez,carolyn.hernandez@outlook.com,2025-07-16,Australia,Brisbane,organic_search
2354,Scott,Wright,scott.wright@icloud.com,2025-05-20,United States,Denver,organic_search
2355,Julie,Lewis,julie.lewis@outlook.com,2024-03-14,United States,Boston,direct
2356,Jerry,Johnson,jerry.johnson@yahoo.com,2025-08-10,United Kingdom,Leeds,direct
2357,Justin,Davis,justin.davis2@gmail.com,2023-08-20,United States,Miami,social_media
2358,Ronald,Adams,ronald.adams@icloud.com,2023-04-19,Australia,Melbourne,social_media
2359,Jonathan,Anderson,jonathan.anderson@yahoo.com,2025-11-07,United States,New York,direct
2360,Brenda,Jones,brenda.jones@yahoo.com,2024-11-25,Canada,Toronto,social_media
2361,Barbara,Taylor,barbara.taylor3@outlook.com,2023-04-01,United States,Chicago,social_media
2362,Anthony,Rodriguez,anthony.rodriguez2@outlook.com,2023-10-30,Germany,Cologne,email
2363,Elizabeth,Ramirez,elizabeth.ramirez@icloud.com,2025-08-01,United States,Austin,organic_search
2364,Emily,Perez,emily.perez@gmail.com,2023-02-25,United States,,referral
2365,Raymond,Johnson,raymond.johnson@gmail.com,2023-06-16,United States,Chicago,organic_search
2366,Matthew,Walker,matthew.walker@gmail.com,2025-01-30,United Kingdom,Glasgow,organic_search
2367,Benjamin,Mitchell,benjamin.mitchell@icloud.com,2024-12-24,United States,Chicago,paid_search
2368,Gregory,Davis,gregory.davis2@outlook.com,2024-06-18,United States,Phoenix,organic_search
2369,Brenda,Martinez,brenda.martinez@icloud.com,2025-09-03,Germany,Cologne,paid_search
2370,Eric,Roberts,eric.roberts@gmail.com,2025-10-23,United States,Phoenix,email
2371,Jennifer,Lee,jennifer.lee@hotmail.com,2025-06-09,United Kingdom,,social_media
2372,Jennifer,Hill,jennifer.hill@gmail.com,2024-05-18,United States,Phoenix,paid_search
2373,Katherine,Perez,katherine.perez@gmail.com,2024-07-17,United States,Miami,social_media
2374,Rebecca,Harris,rebecca.harris@icloud.com,2023-11-02,United States,Seattle,referral
2375,Shirley,Anderson,shirley.anderson@outlook.com,2025-01-19,United States,New York,paid_search
2376,Nancy,Torres,nancy.torres@hotmail.com,2025-08-20,Australia,Sydney,organic_search
2377,Anthony,Thomas,anthony.thomas@hotmail.com,2025-07-31,Canada,Ottawa,email
2378,Tyler,Johnson,tyler.johnson@icloud.com,2023-09-15,France,Lyon,organic_search
2379,Andrew,Brown,andrew.brown@gmail.com,2025-12-18,Netherlands,Rotterdam,organic_search
2380,Pamela,King,pamela.king@gmail.com,2023-12-30,United States,Phoenix,social_media
2381,Jacob,Young,jacob.young@yahoo.com,2024-01-20,United Kingdom,Leeds,social_media
2382,William,Sanchez,william.sanchez@outlook.com,2023-10-17,United States,Los Angeles,email
2383,Samantha,Baker,samantha.baker@outlook.com,2025-04-14,Australia,Brisbane,paid_search
2384,John,Thomas,john.thomas@hotmail.com,2025-01-24,Australia,Melbourne,referral
2385,Anna,Ramirez,anna.ramirez@yahoo.com,2023-06-18,United States,Phoenix,social_media
2386,Jennifer,Harris,jennifer.harris2@outlook.com,2025-02-04,United States,Austin,referral
2387,Jennifer,Lopez,jennifer.lopez@hotmail.com,2024-11-27,France,Marseille,social_media
2388,Lisa,Jackson,lisa.jackson@yahoo.com,2023-06-23,India,Mumbai,social_media
2389,Michelle,Clark,michelle.clark@outlook.com,2025-12-22,Netherlands,Utrecht,social_media
2390,John,Roberts,john.roberts@yahoo.com,2024-05-09,Australia,Brisbane,social_media
2391,Nicholas,King,nicholas.king@yahoo.com,2024-11-10,Netherlands,Rotterdam,referral
2392,Sarah,Robinson,sarah.robinson@icloud.com,2024-11-27,Netherlands,Amsterdam,organic_search
2393,Rachel,Green,rachel.green@gmail.com,2024-05-04,Mexico,Guadalajara,organic_search
2394,Margaret,Wilson,margaret.wilson@outlook.com,2024-06-11,United States,Miami,social_media
2395,Alexander,Davis,alexander.davis@hotmail.com,2023-07-29,Australia,Melbourne,organic_search
2396,Janet,Hill,janet.hill@hotmail.com,2023-04-09,Canada,Toronto,email
2397,Betty,Thomas,betty.thomas@icloud.com,2025-10-05,United States,Houston,organic_search
2398,Rebecca,Adams,rebecca.adams@outlook.com,2025-04-12,Mexico,Mexico City,direct
2399,Patrick,Jones,patrick.jones@gmail.com,2024-11-01,India,Hyderabad,affiliate
2400,Richard,Robinson,richard.robinson2@yahoo.com,2023-01-22,France,Paris,direct
2401,Anthony,Johnson,anthony.johnson@gmail.com,2025-04-29,Canada,Montreal,organic_search
2402,Thomas,Hill,thomas.hill@icloud.com,2025-02-11,India,Delhi,paid_search
2403,Katherine,Hall,katherine.hall@hotmail.com,2023-09-03,United States,Phoenix,affiliate
2404,Sharon,Smith,sharon.smith@icloud.com,2025-01-23,Germany,Frankfurt,email
2405,Brian,Rodriguez,brian.rodriguez@gmail.com,2023-05-26,United States,,referral
2406,Anna,Green,anna.green@icloud.com,2024-08-21,United States,Miami,paid_search
2407,Ronald,King,ronald.king@hotmail.com,2023-10-13,United States,New York,referral
2408,Edward,Gonzalez,edward.gonzalez@yahoo.com,2024-03-17,France,Lyon,email
2409,Nicholas,Martinez,nicholas.martinez@gmail.com,2024-11-17,United States,Phoenix,paid_search
2410,Elizabeth,Garcia,elizabeth.garcia@outlook.com,2023-09-24,India,Bangalore,social_media
2411,Edward,Mitchell,edward.mitchell@gmail.com,2024-11-22,France,Paris,paid_search
2412,Ronald,Ramirez,ronald.ramirez@hotmail.com,2023-04-05,Mexico,Monterrey,social_media
2413,Richard,Davis,richard.davis@yahoo.com,2023-03-28,United Kingdom,London,direct
2414,Linda,King,linda.king@yahoo.com,2023-07-01,United States,Seattle,referral
2415,Heather,Johnson,heather.johnson@hotmail.com,2023-05-29,United States,Denver,paid_search
2416,Olivia,Wilson,olivia.wilson2@gmail.com,2024-11-28,Australia,Brisbane,paid_search
2417,Laura,Allen,laura.allen@icloud.com,2023-08-11,United States,Boston,social_media
2418,Gary,Ramirez,gary.ramirez2@outlook.com,2024-03-07,Brazil,Brasilia,affiliate
2419,Kimberly,Jackson,kimberly.jackson@gmail.com,2023-01-11,United States,Phoenix,referral
2420,Cynthia,Roberts,cynthia.roberts@yahoo.com,2025-09-03,United States,Houston,direct
2421,Stephen,Mitchell,stephen.mitchell@icloud.com,2024-03-10,United States,New York,paid_search
2422,Deborah,Flores,deborah.flores@gmail.com,2025-07-13,United States,Austin,email
2423,John,Hill,john.hill2@outlook.com,2023-05-13,United States,Boston,referral
2424,Paul,Torres,paul.torres@yahoo.com,2024-06-06,India,Hyderabad,social_media
2425,Nancy,Sanchez,nancy.sanchez@icloud.com,2025-02-08,Australia,Perth,direct
2426,Frank,Jackson,frank.jackson@icloud.com,2025-07-23,Germany,Cologne,organic_search
2427,Eric,Jackson,eric.jackson@yahoo.com,2025-02-25,Canada,Montreal,email
2428,Larry,Thomas,larry.thomas@yahoo.com,2024-08-25,United States,Los Angeles,organic_search
2429,Nicholas,Martin,nicholas.martin@icloud.com,2023-12-25,Canada,Vancouver,direct
2430,Susan,Lopez,susan.lopez@yahoo.com,2025-05-30,United States,Chicago,social_media
2431,Pamela,Brown,pamela.brown2@outlook.com,2025-08-26,Germany,Cologne,organic_search
2432,Katherine,Davis,katherine.davis@hotmail.com,2025-06-24,Australia,Sydney,organic_search
2433,Margaret,Martin,margaret.martin@icloud.com,2025-11-30,India,Delhi,email
2434,Carol,Nelson,carol.nelson@icloud.com,2024-05-14,Brazil,Brasilia,direct
2435,Eric,Rodriguez,eric.rodriguez@icloud.com,2023-01-07,Australia,Brisbane,direct
2436,Edward,Nelson,edward.nelson@gmail.com,2025-06-08,Mexico,Monterrey,paid_search
2437,Stephen,Martinez,stephen.martinez@hotmail.com,2023-10-28,Canada,Montreal,social_media
2438,Andrew,Garcia,andrew.garcia@icloud.com,2024-12-06,United States,Seattle,social_media
2439,Elizabeth,Wilson,elizabeth.wilson@gmail.com,2023-07-21,Canada,,email
2440,Rachel,Martinez,rachel.martinez@yahoo.com,2024-11-20,France,Marseille,affiliate
2441,Dennis,Davis,dennis.davis@outlook.com,2025-03-27,Netherlands,Rotterdam,social_media
2442,Donald,Nguyen,donald.nguyen@outlook.com,2023-03-25,Netherlands,Rotterdam,direct
2443,Nancy,Walker,nancy.walker@yahoo.com,2025-06-08,United States,Miami,email
2444,Stephanie,Jones,stephanie.jones@gmail.com,2025-10-28,United States,Seattle,organic_search
2445,David,Nelson,david.nelson@yahoo.com,2023-02-22,France,Marseille,organic_search
2446,William,Harris,william.harris@icloud.com,2023-06-14,United States,Phoenix,paid_search
2447,Helen,Jones,helen.jones@outlook.com,2023-12-29,United States,Seattle,direct
2448,Eric,Gonzalez,eric.gonzalez@icloud.com,2023-10-22,India,Hyderabad,organic_search
2449,Deborah,Anderson,deborah.anderson@outlook.com,2025-06-21,United States,Denver,social_media
2450,Paul,Sanchez,paul.sanchez@yahoo.com,2023-10-14,United States,Denver,referral
2451,Heather,Clark,heather.clark@yahoo.com,2023-02-09,Canada,Montreal,social_media
2452,Barbara,Mitchell,barbara.mitchell@hotmail.com,2025-02-26,Australia,Perth,direct
2453,Christopher,Torres,christopher.torres@icloud.com,2023-02-16,United States,Phoenix,paid_search
2454,Anna,Baker,anna.baker@icloud.com,2024-02-11,United States,Houston,organic_search
2455,Sandra,Garcia,sandra.garcia@yahoo.com,2025-01-02,India,Bangalore,email
2456,Nancy,Gonzalez,nancy.gonzalez@outlook.com,2023-08-11,India,Hyderabad,social_media
2457,David,Robinson,david.robinson2@gmail.com,2023-07-28,Netherlands,Amsterdam,organic_search
2458,Christopher,Smith,christopher.smith@hotmail.com,2024-05-02,United States,Seattle,direct
2459,Debra,Lee,debra.lee@yahoo.com,2024-12-07,United Kingdom,Glasgow,paid_search
2460,Matthew,Wilson,matthew.wilson@hotmail.com,2024-08-30,United States,Miami,paid_search
2461,Nicole,Brown,nicole.brown@yahoo.com,2023-04-08,Netherlands,Rotterdam,organic_search
2462,Ronald,Jackson,ronald.jackson@icloud.com,2025-06-02,United States,Los Angeles,paid_search
2463,Michael,Thomas,michael.thomas@hotmail.com,2023-07-28,United States,Phoenix,paid_search
2464,Jonathan,Miller,jonathan.miller@yahoo.com,2025-10-20,Brazil,Brasilia,email
2465,Nancy,Lopez,nancy.lopez@gmail.com,2023-07-08,United States,,direct
2466,Nicole,Wright,nicole.wright@yahoo.com,2024-06-18,United States,Houston,social_media
2467,Sharon,Hernandez,sharon.hernandez@icloud.com,2025-06-15,Canada,Calgary,paid_search
2468,Jason,Anderson,jason.anderson@icloud.com,2025-11-21,United States,Los Angeles,organic_search
2469,Rachel,Lee,rachel.lee2@gmail.com,2025-07-09,United States,Boston,affiliate
2470,John,Young,john.young@icloud.com,2025-04-04,Canada,Calgary,email
2471,Jessica,Robinson,jessica.robinson@hotmail.com,2025-10-13,Australia,Perth,paid_search
2472,Rebecca,King,rebecca.king@yahoo.com,2025-01-17,Netherlands,Amsterdam,referral
2473,Timothy,Wright,timothy.wright@yahoo.com,2024-01-05,United States,Chicago,paid_search
2474,Brian,Lee,brian.lee@yahoo.com,2025-01-19,United States,Seattle,organic_search
2475,Kevin,Wright,kevin.wright@hotmail.com,2025-04-09,India,Bangalore,social_media
2476,Maria,Jones,maria.jones@icloud.com,2023-05-29,Germany,Munich,affiliate
2477,Sarah,Lee,sarah.lee@icloud.com,2023-03-22,United States,Denver,social_media
2478,Jonathan,Roberts,jonathan.roberts@outlook.com,2024-08-14,United States,Boston,referral
2479,John,Hernandez,john.hernandez@yahoo.com,2024-11-08,Brazil,Sao Paulo,referral
2480,Helen,Hall,helen.hall2@outlook.com,2024-05-28,Netherlands,Rotterdam,social_media
2481,Donna,Adams,donna.adams@yahoo.com,2024-11-22,United States,Boston,direct
2482,Brandon,Allen,brandon.allen@icloud.com,2024-08-03,Germany,Berlin,paid_search
2483,Benjamin,Wright,benjamin.wright@icloud.com,2025-06-22,United Kingdom,London,organic_search
2484,Daniel,Thomas,daniel.thomas@icloud.com,2025-09-05,United Kingdom,Leeds,organic_search
2485,Jerry,Nelson,jerry.nelson@yahoo.com,2025-07-14,United States,Boston,paid_search
2486,Diane,Jones,diane.jones@icloud.com,2025-10-10,United States,Denver,email
2487,Angela,Harris,angela.harris@icloud.com,2025-06-12,United States,Boston,social_media
2488,Janet,Martinez,janet.martinez@yahoo.com,2024-02-06,United States,Boston,social_media
2489,Olivia,Williams,olivia.williams@icloud.com,2023-01-02,United States,Miami,paid_search
2490,Lisa,Baker,lisa.baker@yahoo.com,2023-03-03,United States,Phoenix,email
2491,George,Carter,george.carter@hotmail.com,2024-11-10,United States,Boston,email
2492,Larry,Williams,larry.williams@gmail.com,2024-07-26,Germany,Munich,direct
2493,Daniel,Roberts,daniel.roberts@outlook.com,2024-05-29,Netherlands,Rotterdam,organic_search
2494,Anna,Sanchez,anna.sanchez@hotmail.com,2023-10-15,Canada,Vancouver,paid_search
2495,Brandon,Jackson,brandon.jackson@yahoo.com,2025-12-26,Germany,Munich,referral
2496,Andrew,Sanchez,andrew.sanchez@yahoo.com,2023-07-31,Netherlands,Amsterdam,paid_search
2497,Nancy,Taylor,nancy.taylor@gmail.com,2024-01-18,Germany,Hamburg,social_media
2498,Amanda,Campbell,amanda.campbell@hotmail.com,2025-03-07,United States,Austin,organic_search
2499,Emma,Hernandez,emma.hernandez@hotmail.com,2024-03-31,India,Delhi,paid_search
2500,Helen,Baker,helen.baker@outlook.com,2023-08-06,United States,Miami,social_media
2501,Ronald,White,ronald.white@outlook.com,2025-11-28,United States,Denver,paid_search
2502,Stephanie,Scott,stephanie.scott2@gmail.com,2024-08-11,Canada,Calgary,direct
2503,Mark,Smith,mark.smith@yahoo.com,2023-09-03,United States,Boston,direct
2504,Shirley,Torres,shirley.torres@gmail.com,2025-09-12,India,Mumbai,social_media
2505,Nancy,Brown,nancy.brown@yahoo.com,2024-04-28,Canada,Montreal,paid_search
2506,Robert,Garcia,robert.garcia@outlook.com,2023-06-30,United States,Phoenix,paid_search
2507,Ryan,Miller,ryan.miller@outlook.com,2023-08-08,France,Lyon,organic_search
2508,Daniel,White,daniel.white@icloud.com,2025-09-01,Brazil,Rio de Janeiro,referral
2509,Anna,Miller,anna.miller@yahoo.com,2024-10-11,France,Toulouse,organic_search
2510,Samantha,Moore,samantha.moore@yahoo.com,2024-08-03,Germany,Berlin,affiliate
2511,Julie,Garcia,julie.garcia@gmail.com,2025-07-24,France,Lyon,paid_search
2512,Anna,Davis,anna.davis@icloud.com,2023-05-04,Canada,Ottawa,email
2513,Thomas,Carter,thomas.carter@hotmail.com,2023-09-23,United States,Austin,paid_search
2514,Shirley,King,shirley.king@icloud.com,2025-04-03,Netherlands,Rotterdam,organic_search
2515,Sarah,Perez,sarah.perez@icloud.com,2025-05-02,France,,organic_search
2516,Carol,Roberts,carol.roberts2@outlook.com,2025-06-24,United Kingdom,Leeds,paid_search
2517,Nancy,Rodriguez,nancy.rodriguez@hotmail.com,2024-07-26,Australia,Brisbane,social_media
2518,Amanda,Campbell,amanda.campbell2@yahoo.com,2024-08-12,Mexico,Guadalajara,organic_search
2519,Thomas,Martin,thomas.martin@icloud.com,2025-05-26,India,Mumbai,affiliate
2520,Patricia,Rodriguez,patricia.rodriguez@gmail.com,2023-11-16,Brazil,Sao Paulo,referral
2521,Deborah,Green,deborah.green@yahoo.com,2023-05-29,Canada,Vancouver,affiliate
2522,Thomas,Adams,thomas.adams@gmail.com,2023-05-22,France,Marseille,organic_search
2523,Carol,Perez,carol.perez@hotmail.com,2025-05-21,United States,Houston,social_media
2524,Lisa,Baker,lisa.baker@gmail.com,2025-11-30,United States,Phoenix,social_media
2525,Stephanie,Harris,stephanie.harris@icloud.com,2023-10-23,Canada,Calgary,social_media
2526,Raymond,Anderson,raymond.anderson@hotmail.com,2025-06-22,United Kingdom,Bristol,email
2527,Donna,Adams,donna.adams@hotmail.com,2023-09-23,United States,New York,paid_search
2528,Shirley,Mitchell,shirley.mitchell@yahoo.com,2024-03-04,India,Bangalore,direct
2529,William,King,william.king@yahoo.com,2023-08-05,France,Lyon,referral
2530,Matthew,Jones,matthew.jones@yahoo.com,2023-01-15,United States,Chicago,email
2531,Samantha,Garcia,samantha.garcia@gmail.com,2023-07-04,United States,New York,social_media
2532,Sharon,Taylor,sharon.taylor@hotmail.com,2025-08-06,United States,Miami,paid_search
2533,Jonathan,Hernandez,jonathan.hernandez@hotmail.com,2023-06-28,United Kingdom,Bristol,email
2534,Daniel,Lopez,daniel.lopez@outlook.com,2024-06-17,United Kingdom,Birmingham,referral
2535,George,Scott,george.scott@outlook.com,2023-11-13,United Kingdom,Leeds,direct
2536,Robert,Lee,robert.lee@yahoo.com,2025-07-17,Canada,Ottawa,paid_search
2537,Frank,Scott,frank.scott@yahoo.com,2023-04-19,Australia,Perth,social_media
2538,Lisa,Rivera,lisa.rivera@hotmail.com,2025-08-18,Mexico,Monterrey,organic_search
2539,Ryan,Baker,ryan.baker@yahoo.com,2024-01-17,United States,Houston,affiliate
2540,Patricia,Lee,patricia.lee@yahoo.com,2024-03-14,United States,Boston,referral
2541,Nancy,Miller,nancy.miller@hotmail.com,2024-09-12,France,Paris,paid_search
2542,Stephen,Martinez,stephen.martinez@yahoo.com,2025-01-14,Brazil,Rio de Janeiro,email
2543,Ashley,Torres,ashley.torres@icloud.com,2024-09-22,United States,Miami,paid_search
2544,Jessica,Young,jessica.young@hotmail.com,2024-03-24,Australia,Perth,organic_search
2545,Ronald,Jackson,ronald.jackson@yahoo.com,2024-06-18,India,Bangalore,direct
2546,Emma,Roberts,emma.roberts@hotmail.com,2024-01-05,Canada,Toronto,direct
2547,Helen,Nguyen,helen.nguyen2@gmail.com,2025-06-20,United States,Chicago,organic_search
2548,Linda,Perez,linda.perez@yahoo.com,2025-08-17,Germany,Cologne,referral
2549,Angela,Campbell,angela.campbell@gmail.com,2023-10-11,United States,Austin,social_media
2550,Pamela,King,pamela.king2@gmail.com,2023-10-03,United States,Los Angeles,referral
2551,Ronald,Campbell,ronald.campbell@gmail.com,2023-03-19,Canada,Vancouver,direct
2552,Kimberly,Carter,kimberly.carter2@yahoo.com,2025-11-28,Canada,Calgary,social_media
2553,Larry,Lewis,larry.lewis2@outlook.com,2025-11-19,United States,Austin,paid_search
2554,Donald,Green,donald.green@icloud.com,2023-03-24,United States,New York,organic_search
2555,Emily,Martin,emily.martin@yahoo.com,2024-10-18,India,Mumbai,organic_search
2556,William,Thompson,william.thompson@yahoo.com,2023-02-16,India,Mumbai,referral
2557,Samuel,Torres,samuel.torres@yahoo.com,2023-02-19,France,Marseille,organic_search
2558,Betty,Walker,betty.walker@outlook.com,2024-01-30,Germany,,organic_search
2559,Betty,Smith,betty.smith2@yahoo.com,2024-03-06,Mexico,Mexico City,email
2560,Angela,Garcia,angela.garcia@icloud.com,2025-03-25,Mexico,Mexico City,organic_search
2561,Karen,Campbell,karen.campbell@yahoo.com,2023-08-30,United States,Chicago,direct
2562,Carolyn,Robinson,carolyn.robinson@hotmail.com,2023-10-13,United Kingdom,Bristol,organic_search
2563,Helen,Roberts,helen.roberts@gmail.com,2025-04-04,United States,Seattle,organic_search
2564,Lisa,Williams,lisa.williams2@outlook.com,2023-10-06,Australia,Perth,referral
2565,Frank,Mitchell,frank.mitchell@icloud.com,2024-02-10,Australia,Melbourne,direct
2566,Olivia,Campbell,olivia.campbell@yahoo.com,2024-01-30,United States,Boston,social_media
2567,Amanda,Wilson,amanda.wilson2@gmail.com,2024-09-09,Germany,Frankfurt,referral
2568,Susan,Martinez,susan.martinez@outlook.com,2024-08-05,United States,Los Angeles,organic_search
2569,Pamela,Baker,pamela.baker2@outlook.com,2023-01-18,Canada,Montreal,social_media
2570,Carol,Rodriguez,carol.rodriguez2@outlook.com,2023-02-05,United States,Chicago,direct
2571,Nicole,Gonzalez,nicole.gonzalez@outlook.com,2025-02-18,Mexico,Guadalajara,direct
2572,William,Mitchell,william.mitchell@gmail.com,2024-12-08,France,Lyon,organic_search
2573,Raymond,Nguyen,raymond.nguyen2@gmail.com,2025-07-18,France,Lyon,organic_search
2574,Emily,Gonzalez,emily.gonzalez@hotmail.com,2025-01-20,India,Bangalore,paid_search
2575,Heather,Rodriguez,heather.rodriguez@yahoo.com,2023-06-03,Netherlands,Rotterdam,direct
2576,Diane,Martinez,diane.martinez@gmail.com,2023-04-21,United States,Denver,social_media
2577,George,Flores,george.flores@yahoo.com,2025-10-10,United Kingdom,Glasgow,paid_search
2578,Nancy,Hill,nancy.hill@icloud.com,2025-06-02,United States,Los Angeles,social_media
2579,Nicole,Johnson,nicole.johnson@hotmail.com,2024-07-30,United States,Chicago,social_media
2580,Susan,Perez,susan.perez@outlook.com,2023-01-16,United States,Chicago,paid_search
2581,Alexander,Jackson,alexander.jackson@gmail.com,2023-02-04,United States,Los Angeles,email
2582,Rebecca,Young,rebecca.young2@outlook.com,2024-09-23,United Kingdom,Leeds,email
2583,Deborah,Lewis,deborah.lewis@icloud.com,2025-01-31,Germany,Hamburg,paid_search
2584,Daniel,Thomas,daniel.thomas@outlook.com,2023-10-08,United Kingdom,London,direct
2585,Steven,Robinson,steven.robinson@hotmail.com,2023-05-02,United States,New York,referral
2586,Tyler,Allen,tyler.allen@gmail.com,2025-04-24,United States,New York,social_media
2587,Richard,Lewis,richard.lewis@hotmail.com,2025-09-28,United States,Los Angeles,organic_search
2588,Eric,Williams,eric.williams@icloud.com,2025-01-20,United States,Los Angeles,social_media
2589,Charles,Nguyen,charles.nguyen@gmail.com,2024-12-02,Netherlands,Amsterdam,email
2590,Kathleen,Garcia,kathleen.garcia@yahoo.com,2025-07-16,United Kingdom,Leeds,organic_search
2591,Michael,Robinson,michael.robinson@yahoo.com,2024-08-12,United States,New York,paid_search
2592,Anna,Moore,anna.moore@hotmail.com,2023-12-25,United States,Seattle,organic_search
2593,Betty,Johnson,betty.johnson@gmail.com,2024-12-15,Canada,Vancouver,social_media
2594,Anna,Baker,anna.baker@outlook.com,2025-05-29,United Kingdom,Bristol,social_media
2595,Angela,Johnson,angela.johnson@yahoo.com,2024-11-14,United States,New York,organic_search
2596,Debra,Roberts,debra.roberts@yahoo.com,2025-06-19,Canada,Vancouver,direct
2597,Laura,Sanchez,laura.sanchez@hotmail.com,2024-12-24,France,Paris,social_media
2598,Anna,Thomas,anna.thomas@yahoo.com,2023-02-08,Germany,Frankfurt,organic_search
2599,Andrew,Sanchez,andrew.sanchez@hotmail.com,2024-11-07,United Kingdom,Birmingham,email
2600,Patricia,Carter,patricia.carter@gmail.com,2025-07-04,France,Paris,social_media
2601,Debra,Robinson,debra.robinson@gmail.com,2023-02-10,India,Mumbai,referral
2602,Kimberly,Nguyen,kimberly.nguyen@yahoo.com,2023-05-20,Canada,Ottawa,direct
2603,Larry,Carter,larry.carter@outlook.com,2024-05-25,Canada,Montreal,email
2604,Alexander,Jones,alexander.jones@outlook.com,2024-06-07,France,Paris,email
2605,Nicholas,Williams,nicholas.williams@icloud.com,2025-10-14,United States,Boston,direct
2606,Ronald,Hill,ronald.hill@icloud.com,2024-04-03,Mexico,Monterrey,email
2607,Betty,Robinson,betty.robinson@icloud.com,2025-04-29,United Kingdom,London,paid_search
2608,Pamela,Mitchell,pamela.mitchell@outlook.com,2023-07-23,United States,Seattle,organic_search
2609,Gary,Jackson,gary.jackson@gmail.com,2024-06-29,United Kingdom,Glasgow,paid_search
2610,Daniel,Carter,daniel.carter@outlook.com,2025-11-21,United Kingdom,Manchester,email
2611,Scott,Jackson,scott.jackson@icloud.com,2025-07-02,Canada,Toronto,referral
2612,William,Rivera,william.rivera@outlook.com,2023-10-13,United States,Seattle,organic_search
2613,Kathleen,Brown,kathleen.brown@icloud.com,2023-12-18,United Kingdom,Glasgow,organic_search
2614,Edward,Brown,edward.brown@yahoo.com,2024-06-15,Germany,Berlin,organic_search
2615,Brenda,Garcia,brenda.garcia@yahoo.com,2025-11-16,United States,Boston,social_media
2616,Diane,Nguyen,diane.nguyen@hotmail.com,2023-06-21,Brazil,Sao Paulo,affiliate
2617,John,Campbell,john.campbell@icloud.com,2024-08-16,United Kingdom,,direct
2618,Shirley,Johnson,shirley.johnson@gmail.com,2024-06-16,Mexico,Guadalajara,paid_search
2619,Sarah,Hernandez,sarah.hernandez@gmail.com,2025-12-04,United Kingdom,Birmingham,social_media
2620,Sandra,Torres,sandra.torres@hotmail.com,2025-06-15,Mexico,,direct
2621,Brenda,Lopez,brenda.lopez2@gmail.com,2025-05-07,United States,New York,social_media
2622,Jacob,Nelson,jacob.nelson2@gmail.com,2023-06-24,Netherlands,Rotterdam,paid_search
2623,Rebecca,Garcia,rebecca.garcia@gmail.com,2024-07-07,India,Hyderabad,referral
2624,Scott,Nelson,scott.nelson@hotmail.com,2023-11-05,Canada,Ottawa,social_media
2625,Dennis,Sanchez,dennis.sanchez@icloud.com,2023-04-13,India,Hyderabad,paid_search
2626,Nicole,Thompson,nicole.thompson@yahoo.com,2023-07-01,Australia,Brisbane,referral
2627,Jason,Davis,jason.davis@outlook.com,2024-05-23,United Kingdom,Leeds,organic_search
2628,Paul,Baker,paul.baker2@outlook.com,2024-12-26,United States,,organic_search
2629,Ryan,Nguyen,ryan.nguyen@hotmail.com,2025-05-13,United States,New York,email
2630,Paul,Flores,paul.flores@hotmail.com,2024-06-26,United States,Houston,direct
2631,Jason,Johnson,jason.johnson@outlook.com,2023-11-07,United Kingdom,Birmingham,organic_search
2632,Mary,Martinez,mary.martinez@icloud.com,2023-10-19,United States,,organic_search
2633,Melissa,Nguyen,melissa.nguyen@yahoo.com,2024-07-17,France,Toulouse,social_media
2634,Thomas,Smith,thomas.smith@icloud.com,2024-06-28,Mexico,Mexico City,social_media
2635,Jonathan,Hall,jonathan.hall@icloud.com,2025-06-11,United States,New York,organic_search
2636,Kimberly,Sanchez,kimberly.sanchez@hotmail.com,2025-06-30,United States,Miami,email
2637,William,Ramirez,william.ramirez@gmail.com,2023-07-02,Germany,Berlin,paid_search
2638,Margaret,Davis,margaret.davis@icloud.com,2024-05-23,Brazil,Brasilia,paid_search
2639,Dennis,Hill,dennis.hill@yahoo.com,2025-04-14,Mexico,Mexico City,organic_search
2640,Margaret,Walker,margaret.walker@hotmail.com,2024-01-18,Brazil,Rio de Janeiro,affiliate
2641,Jennifer,Taylor,jennifer.taylor@outlook.com,2025-03-31,Canada,Toronto,paid_search
2642,Carolyn,Johnson,carolyn.johnson@yahoo.com,2024-09-10,United States,Phoenix,social_media
2643,Kimberly,Davis,kimberly.davis@icloud.com,2023-03-06,United States,Austin,direct
2644,Carolyn,Jackson,carolyn.jackson@outlook.com,2025-05-02,United States,Boston,social_media
2645,William,Walker,william.walker2@outlook.com,2023-09-17,United States,Miami,email
2646,Scott,Wright,scott.wright2@outlook.com,2023-01-06,Germany,Cologne,direct
2647,Kathleen,Scott,kathleen.scott@yahoo.com,2025-06-25,United States,Los Angeles,paid_search
2648,Eric,Miller,eric.miller@yahoo.com,2024-01-14,Netherlands,Utrecht,direct
2649,Benjamin,Harris,benjamin.harris@outlook.com,2024-05-24,Canada,Ottawa,email
2650,Justin,Sanchez,justin.sanchez@icloud.com,2025-11-03,Canada,Montreal,paid_search
2651,Michelle,Hall,michelle.hall@gmail.com,2024-06-18,United States,,affiliate
2652,Frank,Brown,frank.brown@gmail.com,2024-01-05,United States,Chicago,organic_search
2653,Rachel,Roberts,rachel.roberts@hotmail.com,2025-02-20,Mexico,Mexico City,direct
